Chromosome	Start	Ratio	MedianRatio	CopyNumber	BAF	estimatedBAF	Genotype	UncertaintyOfGT
13	91350001	-1	-1	2	-1	2	-	-1
13	91400001	-1	-1	2	-1	2	-	-1
13	91450001	-1	-1	2	-1	2	-	-1
13	91500001	-1	-1	2	-1	2	-	-1
13	91550001	-1	-1	2	-1	2	-	-1
13	91600001	-1	-1	2	-1	2	-	-1
13	91650001	-1	-1	2	-1	2	-	-1
13	91700001	-1	-1	2	-1	2	-	-1
13	91750001	-1	-1	2	-1	2	-	-1
13	91800001	-1	-1	2	-1	2	-	-1
13	91850001	-1	-1	2	-1	2	-	-1
13	91900001	-1	-1	2	-1	2	-	-1
13	91950001	-1	-1	2	-1	2	-	-1
13	92000001	-1	-1	2	-1	2	-	-1
13	92050001	-1	-1	2	-1	2	-	-1
13	92100001	-1	-1	2	-1	2	-	-1
13	92150001	-1	-1	2	-1	2	-	-1
13	92200001	-1	-1	2	-1	2	-	-1
13	92250001	-1	-1	2	-1	2	-	-1
13	92300001	-1	-1	2	-1	2	-	-1
13	92350001	-1	-1	2	-1	2	-	-1
13	92400001	-1	-1	2	-1	2	-	-1
13	92450001	-1	-1	2	-1	2	-	-1
13	92500001	-1	-1	2	-1	2	-	-1
13	92550001	-1	-1	2	-1	2	-	-1
13	92600001	-1	-1	2	-1	2	-	-1
13	92650001	-1	-1	2	-1	2	-	-1
13	92700001	-1	-1	2	-1	2	-	-1
13	92750001	-1	-1	2	-1	2	-	-1
13	92800001	-1	-1	2	-1	2	-	-1
13	92850001	-1	-1	2	-1	2	-	-1
13	92900001	-1	-1	2	-1	2	-	-1
13	92950001	-1	-1	2	-1	2	-	-1
13	93000001	-1	-1	2	-1	2	-	-1
13	93050001	-1	-1	2	-1	2	-	-1
13	93100001	-1	-1	2	-1	2	-	-1
13	93150001	-1	-1	2	-1	2	-	-1
13	93200001	-1	-1	2	-1	2	-	-1
13	93250001	-1	-1	2	-1	2	-	-1
13	93300001	-1	-1	2	-1	2	-	-1
13	93350001	-1	-1	2	-1	2	-	-1
13	93400001	-1	-1	2	-1	2	-	-1
13	93450001	-1	-1	2	-1	2	-	-1
13	93500001	-1	-1	2	-1	2	-	-1
13	93550001	-1	-1	2	-1	2	-	-1
13	93600001	-1	-1	2	-1	2	-	-1
13	93650001	-1	-1	2	-1	2	-	-1
13	93700001	-1	-1	2	-1	2	-	-1
13	93750001	-1	-1	2	-1	2	-	-1
13	93800001	-1	-1	2	-1	2	-	-1
13	93850001	-1	-1	2	-1	2	-	-1
13	93900001	-1	-1	2	-1	2	-	-1
13	93950001	-1	-1	2	-1	2	-	-1
13	94000001	-1	-1	2	-1	2	-	-1
13	94050001	-1	-1	2	-1	2	-	-1
13	94100001	-1	-1	2	-1	2	-	-1
13	94150001	-1	-1	2	-1	2	-	-1
13	94200001	-1	-1	2	-1	2	-	-1
13	94250001	-1	-1	2	-1	2	-	-1
13	94300001	-1	-1	2	-1	2	-	-1
13	94350001	-1	-1	2	-1	2	-	-1
13	94400001	-1	-1	2	-1	2	-	-1
13	94450001	-1	-1	2	-1	2	-	-1
13	94500001	-1	-1	2	-1	2	-	-1
13	94550001	-1	-1	2	-1	2	-	-1
13	94600001	-1	-1	2	-1	2	-	-1
13	94650001	-1	-1	2	-1	2	-	-1
13	94700001	-1	-1	2	-1	2	-	-1
13	94750001	-1	-1	2	-1	2	-	-1
13	94800001	-1	-1	2	-1	2	-	-1
13	94850001	-1	-1	2	-1	2	-	-1
13	94900001	-1	-1	2	-1	2	-	-1
13	94950001	-1	-1	2	-1	2	-	-1
13	95000001	-1	-1	2	-1	2	-	-1
13	95050001	-1	-1	2	-1	2	-	-1
13	95100001	-1	-1	2	-1	2	-	-1
13	95150001	-1	-1	2	-1	2	-	-1
13	95200001	-1	-1	2	-1	2	-	-1
13	95250001	-1	-1	2	-1	2	-	-1
13	95300001	-1	-1	2	-1	2	-	-1
13	95350001	-1	-1	2	-1	2	-	-1
13	95400001	-1	-1	2	-1	2	-	-1
13	95450001	-1	-1	2	-1	2	-	-1
13	95500001	-1	-1	2	-1	2	-	-1
13	95550001	-1	-1	2	-1	2	-	-1
13	95600001	-1	-1	2	-1	2	-	-1
13	95650001	-1	-1	2	-1	2	-	-1
13	95700001	-1	-1	2	-1	2	-	-1
13	95750001	-1	-1	2	-1	2	-	-1
13	95800001	-1	-1	2	-1	2	-	-1
13	95850001	-1	-1	2	-1	2	-	-1
13	95900001	-1	-1	2	-1	2	-	-1
13	95950001	-1	-1	2	-1	2	-	-1
13	96000001	-1	-1	2	-1	2	-	-1
13	96050001	-1	-1	2	-1	2	-	-1
13	96100001	-1	-1	2	-1	2	-	-1
13	96150001	-1	-1	2	-1	2	-	-1
13	96200001	-1	-1	2	-1	2	-	-1
13	96250001	-1	-1	2	-1	2	-	-1
13	96300001	-1	-1	2	-1	2	-	-1
13	96350001	-1	-1	2	-1	2	-	-1
13	96400001	-1	-1	2	-1	2	-	-1
13	96450001	-1	-1	2	-1	2	-	-1
13	96500001	-1	-1	2	-1	2	-	-1
13	96550001	-1	-1	2	-1	2	-	-1
13	96600001	-1	-1	2	-1	2	-	-1
13	96650001	-1	-1	2	-1	2	-	-1
13	96700001	-1	-1	2	-1	2	-	-1
13	96750001	-1	-1	2	-1	2	-	-1
13	96800001	-1	-1	2	-1	2	-	-1
13	96850001	-1	-1	2	-1	2	-	-1
13	96900001	-1	-1	2	-1	2	-	-1
13	96950001	-1	-1	2	-1	2	-	-1
13	97000001	-1	-1	2	-1	2	-	-1
13	97050001	-1	-1	2	-1	2	-	-1
13	97100001	-1	-1	2	-1	2	-	-1
13	97150001	-1	-1	2	-1	2	-	-1
13	97200001	-1	-1	2	-1	2	-	-1
13	97250001	-1	-1	2	-1	2	-	-1
13	97300001	-1	-1	2	-1	2	-	-1
13	97350001	-1	-1	2	-1	2	-	-1
13	97400001	-1	-1	2	-1	2	-	-1
13	97450001	-1	-1	2	-1	2	-	-1
13	97500001	-1	-1	2	-1	2	-	-1
13	97550001	-1	-1	2	-1	2	-	-1
13	97600001	-1	-1	2	-1	2	-	-1
13	97650001	-1	-1	2	-1	2	-	-1
13	97700001	-1	-1	2	-1	2	-	-1
13	97750001	-1	-1	2	-1	2	-	-1
13	97800001	-1	-1	2	-1	2	-	-1
13	97850001	-1	-1	2	-1	2	-	-1
13	97900001	-1	-1	2	-1	2	-	-1
13	97950001	-1	-1	2	-1	2	-	-1
13	98000001	-1	-1	2	-1	2	-	-1
13	98050001	-1	-1	2	-1	2	-	-1
13	98100001	-1	-1	2	-1	2	-	-1
13	98150001	-1	-1	2	-1	2	-	-1
13	98200001	-1	-1	2	-1	2	-	-1
13	98250001	-1	-1	2	-1	2	-	-1
13	98300001	-1	-1	2	-1	2	-	-1
13	98350001	-1	-1	2	-1	2	-	-1
13	98400001	-1	-1	2	-1	2	-	-1
13	98450001	-1	-1	2	-1	2	-	-1
13	98500001	-1	-1	2	-1	2	-	-1
13	98550001	-1	-1	2	-1	2	-	-1
13	98600001	-1	-1	2	-1	2	-	-1
13	98650001	-1	-1	2	-1	2	-	-1
13	98700001	-1	-1	2	-1	2	-	-1
13	98750001	-1	-1	2	-1	2	-	-1
13	98800001	-1	-1	2	-1	2	-	-1
13	98850001	-1	-1	2	-1	2	-	-1
13	98900001	-1	-1	2	-1	2	-	-1
13	98950001	-1	-1	2	-1	2	-	-1
13	99000001	-1	-1	2	-1	2	-	-1
13	99050001	-1	-1	2	-1	2	-	-1
13	99100001	-1	-1	2	-1	2	-	-1
13	99150001	-1	-1	2	-1	2	-	-1
13	99200001	-1	-1	2	-1	2	-	-1
13	99250001	-1	-1	2	-1	2	-	-1
13	99300001	-1	-1	2	-1	2	-	-1
13	99350001	-1	-1	2	-1	2	-	-1
13	99400001	-1	-1	2	-1	2	-	-1
13	99450001	-1	-1	2	-1	2	-	-1
13	99500001	-1	-1	2	-1	2	-	-1
13	99550001	-1	-1	2	-1	2	-	-1
13	99600001	-1	-1	2	-1	2	-	-1
13	99650001	-1	-1	2	-1	2	-	-1
13	99700001	-1	-1	2	-1	2	-	-1
13	99750001	-1	-1	2	-1	2	-	-1
13	99800001	-1	-1	2	-1	2	-	-1
13	99850001	-1	-1	2	-1	2	-	-1
13	99900001	-1	-1	2	-1	2	-	-1
13	99950001	-1	-1	2	-1	2	-	-1
13	100000001	-1	-1	2	-1	2	-	-1
13	100050001	-1	-1	2	-1	2	-	-1
13	100100001	-1	-1	2	-1	2	-	-1
13	100150001	-1	-1	2	-1	2	-	-1
13	100200001	-1	-1	2	-1	2	-	-1
13	100250001	-1	-1	2	-1	2	-	-1
13	100300001	-1	-1	2	-1	2	-	-1
13	100350001	-1	-1	2	-1	2	-	-1
13	100400001	-1	-1	2	-1	2	-	-1
13	100450001	-1	-1	2	-1	2	-	-1
13	100500001	-1	-1	2	-1	2	-	-1
13	100550001	-1	-1	2	-1	2	-	-1
13	100600001	-1	-1	2	-1	2	-	-1
13	100650001	-1	-1	2	-1	2	-	-1
13	100700001	-1	-1	2	-1	2	-	-1
13	100750001	-1	-1	2	-1	2	-	-1
13	100800001	-1	-1	2	-1	2	-	-1
13	100850001	-1	-1	2	-1	2	-	-1
13	100900001	-1	-1	2	-1	2	-	-1
13	100950001	-1	-1	2	-1	2	-	-1
13	101000001	-1	-1	2	-1	2	-	-1
13	101050001	-1	-1	2	-1	2	-	-1
13	101100001	-1	-1	2	-1	2	-	-1
13	101150001	-1	-1	2	-1	2	-	-1
13	101200001	-1	-1	2	-1	2	-	-1
13	101250001	-1	-1	2	-1	2	-	-1
13	101300001	-1	-1	2	-1	2	-	-1
13	101350001	-1	-1	2	-1	2	-	-1
13	101400001	-1	-1	2	-1	2	-	-1
13	101450001	-1	-1	2	-1	2	-	-1
13	101500001	-1	-1	2	-1	2	-	-1
13	101550001	-1	-1	2	-1	2	-	-1
13	101600001	-1	-1	2	-1	2	-	-1
13	101650001	-1	-1	2	-1	2	-	-1
13	101700001	-1	-1	2	-1	2	-	-1
13	101750001	-1	-1	2	-1	2	-	-1
13	101800001	-1	-1	2	-1	2	-	-1
13	101850001	-1	-1	2	-1	2	-	-1
13	101900001	-1	-1	2	-1	2	-	-1
13	101950001	-1	-1	2	-1	2	-	-1
13	102000001	-1	-1	2	-1	2	-	-1
13	102050001	-1	-1	2	-1	2	-	-1
13	102100001	-1	-1	2	-1	2	-	-1
13	102150001	-1	-1	2	-1	2	-	-1
13	102200001	-1	-1	2	-1	2	-	-1
13	102250001	-1	-1	2	-1	2	-	-1
13	102300001	-1	-1	2	-1	2	-	-1
13	102350001	-1	-1	2	-1	2	-	-1
13	102400001	-1	-1	2	-1	2	-	-1
13	102450001	-1	-1	2	-1	2	-	-1
13	102500001	-1	-1	2	-1	2	-	-1
13	102550001	-1	-1	2	-1	2	-	-1
13	102600001	-1	-1	2	-1	2	-	-1
13	102650001	-1	-1	2	-1	2	-	-1
13	102700001	-1	-1	2	-1	2	-	-1
13	102750001	-1	-1	2	-1	2	-	-1
13	102800001	-1	-1	2	-1	2	-	-1
13	102850001	-1	-1	2	-1	2	-	-1
13	102900001	-1	-1	2	-1	2	-	-1
13	102950001	-1	-1	2	-1	2	-	-1
13	103000001	-1	-1	2	-1	2	-	-1
13	103050001	-1	-1	2	-1	2	-	-1
13	103100001	-1	-1	2	-1	2	-	-1
13	103150001	-1	-1	2	-1	2	-	-1
13	103200001	-1	-1	2	-1	2	-	-1
13	103250001	-1	-1	2	-1	2	-	-1
13	103300001	-1	-1	2	-1	2	-	-1
13	103350001	-1	-1	2	-1	2	-	-1
13	103400001	-1	-1	2	-1	2	-	-1
13	103450001	-1	-1	2	-1	2	-	-1
13	103500001	-1	-1	2	-1	2	-	-1
13	103550001	-1	-1	2	-1	2	-	-1
13	103600001	-1	-1	2	-1	2	-	-1
13	103650001	-1	-1	2	-1	2	-	-1
13	103700001	-1	-1	2	-1	2	-	-1
13	103750001	-1	-1	2	-1	2	-	-1
13	103800001	-1	-1	2	-1	2	-	-1
13	103850001	-1	-1	2	-1	2	-	-1
13	103900001	-1	-1	2	-1	2	-	-1
13	103950001	-1	-1	2	-1	2	-	-1
13	104000001	-1	-1	2	-1	2	-	-1
13	104050001	-1	-1	2	-1	2	-	-1
13	104100001	-1	-1	2	-1	2	-	-1
13	104150001	-1	-1	2	-1	2	-	-1
13	104200001	-1	-1	2	-1	2	-	-1
13	104250001	-1	-1	2	-1	2	-	-1
13	104300001	-1	-1	2	-1	2	-	-1
13	104350001	-1	-1	2	-1	2	-	-1
13	104400001	-1	-1	2	-1	2	-	-1
13	104450001	-1	-1	2	-1	2	-	-1
13	104500001	-1	-1	2	-1	2	-	-1
13	104550001	-1	-1	2	-1	2	-	-1
13	104600001	-1	-1	2	-1	2	-	-1
13	104650001	-1	-1	2	-1	2	-	-1
13	104700001	-1	-1	2	-1	2	-	-1
13	104750001	-1	-1	2	-1	2	-	-1
13	104800001	-1	-1	2	-1	2	-	-1
13	104850001	-1	-1	2	-1	2	-	-1
13	104900001	-1	-1	2	-1	2	-	-1
13	104950001	-1	-1	2	-1	2	-	-1
13	105000001	-1	-1	2	-1	2	-	-1
13	105050001	-1	-1	2	-1	2	-	-1
13	105100001	-1	-1	2	-1	2	-	-1
13	105150001	-1	-1	2	-1	2	-	-1
13	105200001	-1	-1	2	-1	2	-	-1
13	105250001	-1	-1	2	-1	2	-	-1
13	105300001	-1	-1	2	-1	2	-	-1
13	105350001	-1	-1	2	-1	2	-	-1
13	105400001	-1	-1	2	-1	2	-	-1
13	105450001	-1	-1	2	-1	2	-	-1
13	105500001	-1	-1	2	-1	2	-	-1
13	105550001	-1	-1	2	-1	2	-	-1
13	105600001	-1	-1	2	-1	2	-	-1
13	105650001	-1	-1	2	-1	2	-	-1
13	105700001	-1	-1	2	-1	2	-	-1
13	105750001	-1	-1	2	-1	2	-	-1
13	105800001	-1	-1	2	-1	2	-	-1
13	105850001	-1	-1	2	-1	2	-	-1
13	105900001	-1	-1	2	-1	2	-	-1
13	105950001	-1	-1	2	-1	2	-	-1
13	106000001	-1	-1	2	-1	2	-	-1
13	106050001	-1	-1	2	-1	2	-	-1
13	106100001	-1	-1	2	-1	2	-	-1
13	106150001	-1	-1	2	-1	2	-	-1
13	106200001	-1	-1	2	-1	2	-	-1
13	106250001	-1	-1	2	-1	2	-	-1
13	106300001	-1	-1	2	-1	2	-	-1
13	106350001	-1	-1	2	-1	2	-	-1
13	106400001	-1	-1	2	-1	2	-	-1
13	106450001	-1	-1	2	-1	2	-	-1
13	106500001	-1	-1	2	-1	2	-	-1
13	106550001	-1	-1	2	-1	2	-	-1
13	106600001	-1	-1	2	-1	2	-	-1
13	106650001	-1	-1	2	-1	2	-	-1
13	106700001	-1	-1	2	-1	2	-	-1
13	106750001	-1	-1	2	-1	2	-	-1
13	106800001	-1	-1	2	-1	2	-	-1
13	106850001	-1	-1	2	-1	2	-	-1
13	106900001	-1	-1	2	-1	2	-	-1
13	106950001	-1	-1	2	-1	2	-	-1
13	107000001	-1	-1	2	-1	2	-	-1
13	107050001	-1	-1	2	-1	2	-	-1
13	107100001	-1	-1	2	-1	2	-	-1
13	107150001	-1	-1	2	-1	2	-	-1
13	107200001	-1	-1	2	-1	2	-	-1
13	107250001	-1	-1	2	-1	2	-	-1
13	107300001	-1	-1	2	-1	2	-	-1
13	107350001	-1	-1	2	-1	2	-	-1
13	107400001	-1	-1	2	-1	2	-	-1
13	107450001	-1	-1	2	-1	2	-	-1
13	107500001	-1	-1	2	-1	2	-	-1
13	107550001	-1	-1	2	-1	2	-	-1
13	107600001	-1	-1	2	-1	2	-	-1
13	107650001	-1	-1	2	-1	2	-	-1
13	107700001	-1	-1	2	-1	2	-	-1
13	107750001	-1	-1	2	-1	2	-	-1
13	107800001	-1	-1	2	-1	2	-	-1
13	107850001	-1	-1	2	-1	2	-	-1
13	107900001	-1	-1	2	-1	2	-	-1
13	107950001	-1	-1	2	-1	2	-	-1
13	108000001	-1	-1	2	-1	2	-	-1
13	108050001	-1	-1	2	-1	2	-	-1
13	108100001	-1	-1	2	-1	2	-	-1
13	108150001	-1	-1	2	-1	2	-	-1
13	108200001	-1	-1	2	-1	2	-	-1
13	108250001	-1	-1	2	-1	2	-	-1
13	108300001	-1	-1	2	-1	2	-	-1
13	108350001	-1	-1	2	-1	2	-	-1
13	108400001	-1	-1	2	-1	2	-	-1
13	108450001	-1	-1	2	-1	2	-	-1
13	108500001	-1	-1	2	-1	2	-	-1
13	108550001	-1	-1	2	-1	2	-	-1
13	108600001	-1	-1	2	-1	2	-	-1
13	108650001	-1	-1	2	-1	2	-	-1
13	108700001	-1	-1	2	-1	2	-	-1
13	108750001	-1	-1	2	-1	2	-	-1
13	108800001	-1	-1	2	-1	2	-	-1
13	108850001	-1	-1	2	-1	2	-	-1
13	108900001	-1	-1	2	-1	2	-	-1
13	108950001	-1	-1	2	-1	2	-	-1
13	109000001	-1	-1	2	-1	2	-	-1
13	109050001	-1	-1	2	-1	2	-	-1
13	109100001	-1	-1	2	-1	2	-	-1
13	109150001	-1	-1	2	-1	2	-	-1
13	109200001	-1	-1	2	-1	2	-	-1
13	109250001	-1	-1	2	-1	2	-	-1
13	109300001	-1	-1	2	-1	2	-	-1
13	109350001	-1	-1	2	-1	2	-	-1
13	109400001	-1	-1	2	-1	2	-	-1
13	109450001	-1	-1	2	-1	2	-	-1
13	109500001	-1	-1	2	-1	2	-	-1
13	109550001	-1	-1	2	-1	2	-	-1
13	109600001	-1	-1	2	-1	2	-	-1
13	109650001	-1	-1	2	-1	2	-	-1
13	109700001	-1	-1	2	-1	2	-	-1
13	109750001	-1	-1	2	-1	2	-	-1
13	109800001	-1	-1	2	-1	2	-	-1
13	109850001	-1	-1	2	-1	2	-	-1
13	109900001	-1	-1	2	-1	2	-	-1
13	109950001	-1	-1	2	-1	2	-	-1
13	110000001	-1	-1	2	-1	2	-	-1
13	110050001	-1	-1	2	-1	2	-	-1
13	110100001	-1	-1	2	-1	2	-	-1
13	110150001	-1	-1	2	-1	2	-	-1
13	110200001	-1	-1	2	-1	2	-	-1
13	110250001	-1	-1	2	-1	2	-	-1
13	110300001	-1	-1	2	-1	2	-	-1
13	110350001	-1	-1	2	-1	2	-	-1
13	110400001	-1	-1	2	-1	2	-	-1
13	110450001	-1	-1	2	-1	2	-	-1
13	110500001	-1	-1	2	-1	2	-	-1
13	110550001	-1	-1	2	-1	2	-	-1
13	110600001	-1	-1	2	-1	2	-	-1
13	110650001	-1	-1	2	-1	2	-	-1
13	110700001	-1	-1	2	-1	2	-	-1
13	110750001	-1	-1	2	-1	2	-	-1
13	110800001	-1	-1	2	-1	2	-	-1
13	110850001	-1	-1	2	-1	2	-	-1
13	110900001	-1	-1	2	-1	2	-	-1
13	110950001	-1	-1	2	-1	2	-	-1
13	111000001	-1	-1	2	-1	2	-	-1
13	111050001	-1	-1	2	-1	2	-	-1
13	111100001	-1	-1	2	-1	2	-	-1
13	111150001	-1	-1	2	-1	2	-	-1
13	111200001	-1	-1	2	-1	2	-	-1
13	111250001	-1	-1	2	-1	2	-	-1
13	111300001	-1	-1	2	-1	2	-	-1
13	111350001	-1	-1	2	-1	2	-	-1
13	111400001	-1	-1	2	-1	2	-	-1
13	111450001	-1	-1	2	-1	2	-	-1
13	111500001	-1	-1	2	-1	2	-	-1
13	111550001	-1	-1	2	-1	2	-	-1
13	111600001	-1	-1	2	-1	2	-	-1
13	111650001	-1	-1	2	-1	2	-	-1
13	111700001	-1	-1	2	-1	2	-	-1
13	111750001	-1	-1	2	-1	2	-	-1
13	111800001	-1	-1	2	-1	2	-	-1
13	111850001	-1	-1	2	-1	2	-	-1
13	111900001	-1	-1	2	-1	2	-	-1
13	111950001	-1	-1	2	-1	2	-	-1
13	112000001	-1	-1	2	-1	2	-	-1
13	112050001	-1	-1	2	-1	2	-	-1
13	112100001	-1	-1	2	-1	2	-	-1
13	112150001	-1	-1	2	-1	2	-	-1
13	112200001	-1	-1	2	-1	2	-	-1
13	112250001	-1	-1	2	-1	2	-	-1
13	112300001	-1	-1	2	-1	2	-	-1
13	112350001	-1	-1	2	-1	2	-	-1
13	112400001	-1	-1	2	-1	2	-	-1
13	112450001	-1	-1	2	-1	2	-	-1
13	112500001	-1	-1	2	-1	2	-	-1
13	112550001	-1	-1	2	-1	2	-	-1
13	112600001	-1	-1	2	-1	2	-	-1
13	112650001	-1	-1	2	-1	2	-	-1
13	112700001	-1	-1	2	-1	2	-	-1
13	112750001	-1	-1	2	-1	2	-	-1
13	112800001	-1	-1	2	-1	2	-	-1
13	112850001	-1	-1	2	-1	2	-	-1
13	112900001	-1	-1	2	-1	2	-	-1
13	112950001	-1	-1	2	-1	2	-	-1
13	113000001	-1	-1	2	-1	2	-	-1
13	113050001	-1	-1	2	-1	2	-	-1
13	113100001	-1	-1	2	-1	2	-	-1
13	113150001	-1	-1	2	-1	2	-	-1
13	113200001	-1	-1	2	-1	2	-	-1
13	113250001	-1	-1	2	-1	2	-	-1
13	113300001	-1	-1	2	-1	2	-	-1
13	113350001	-1	-1	2	-1	2	-	-1
13	113400001	-1	-1	2	-1	2	-	-1
13	113450001	-1	-1	2	-1	2	-	-1
13	113500001	-1	-1	2	-1	2	-	-1
13	113550001	-1	-1	2	-1	2	-	-1
13	113600001	-1	-1	2	-1	2	-	-1
13	113650001	-1	-1	2	-1	2	-	-1
13	113700001	-1	-1	2	-1	2	-	-1
13	113750001	-1	-1	2	-1	2	-	-1
13	113800001	-1	-1	2	-1	2	-	-1
13	113850001	-1	-1	2	-1	2	-	-1
13	113900001	-1	-1	2	-1	2	-	-1
13	113950001	-1	-1	2	-1	2	-	-1
13	114000001	-1	-1	2	-1	2	-	-1
13	114050001	-1	-1	2	-1	2	-	-1
13	114100001	-1	-1	2	-1	2	-	-1
13	114150001	-1	-1	2	-1	2	-	-1
13	114200001	-1	-1	2	-1	2	-	-1
13	114250001	-1	-1	2	-1	2	-	-1
13	114300001	-1	-1	2	-1	2	-	-1
13	114350001	-1	-1	2	-1	2	-	-1
14	1	-1	-1	2	-1	2	-	-1
14	50001	-1	-1	2	-1	2	-	-1
14	100001	-1	-1	2	-1	2	-	-1
14	150001	-1	-1	2	-1	2	-	-1
14	200001	-1	-1	2	-1	2	-	-1
14	250001	-1	-1	2	-1	2	-	-1
14	300001	-1	-1	2	-1	2	-	-1
14	350001	-1	-1	2	-1	2	-	-1
14	400001	-1	-1	2	-1	2	-	-1
14	450001	-1	-1	2	-1	2	-	-1
14	500001	-1	-1	2	-1	2	-	-1
14	550001	-1	-1	2	-1	2	-	-1
14	600001	-1	-1	2	-1	2	-	-1
14	650001	-1	-1	2	-1	2	-	-1
14	700001	-1	-1	2	-1	2	-	-1
14	750001	-1	-1	2	-1	2	-	-1
14	800001	-1	-1	2	-1	2	-	-1
14	850001	-1	-1	2	-1	2	-	-1
14	900001	-1	-1	2	-1	2	-	-1
14	950001	-1	-1	2	-1	2	-	-1
14	1000001	-1	-1	2	-1	2	-	-1
14	1050001	-1	-1	2	-1	2	-	-1
14	1100001	-1	-1	2	-1	2	-	-1
14	1150001	-1	-1	2	-1	2	-	-1
14	1200001	-1	-1	2	-1	2	-	-1
14	1250001	-1	-1	2	-1	2	-	-1
14	1300001	-1	-1	2	-1	2	-	-1
14	1350001	-1	-1	2	-1	2	-	-1
14	1400001	-1	-1	2	-1	2	-	-1
14	1450001	-1	-1	2	-1	2	-	-1
14	1500001	-1	-1	2	-1	2	-	-1
14	1550001	-1	-1	2	-1	2	-	-1
14	1600001	-1	-1	2	-1	2	-	-1
14	1650001	-1	-1	2	-1	2	-	-1
14	1700001	-1	-1	2	-1	2	-	-1
14	1750001	-1	-1	2	-1	2	-	-1
14	1800001	-1	-1	2	-1	2	-	-1
14	1850001	-1	-1	2	-1	2	-	-1
14	1900001	-1	-1	2	-1	2	-	-1
14	1950001	-1	-1	2	-1	2	-	-1
14	2000001	-1	-1	2	-1	2	-	-1
14	2050001	-1	-1	2	-1	2	-	-1
14	2100001	-1	-1	2	-1	2	-	-1
14	2150001	-1	-1	2	-1	2	-	-1
14	2200001	-1	-1	2	-1	2	-	-1
14	2250001	-1	-1	2	-1	2	-	-1
14	2300001	-1	-1	2	-1	2	-	-1
14	2350001	-1	-1	2	-1	2	-	-1
14	2400001	-1	-1	2	-1	2	-	-1
14	2450001	-1	-1	2	-1	2	-	-1
14	2500001	-1	-1	2	-1	2	-	-1
14	2550001	-1	-1	2	-1	2	-	-1
14	2600001	-1	-1	2	-1	2	-	-1
14	2650001	-1	-1	2	-1	2	-	-1
14	2700001	-1	-1	2	-1	2	-	-1
14	2750001	-1	-1	2	-1	2	-	-1
14	2800001	-1	-1	2	-1	2	-	-1
14	2850001	-1	-1	2	-1	2	-	-1
14	2900001	-1	-1	2	-1	2	-	-1
14	2950001	-1	-1	2	-1	2	-	-1
14	3000001	-1	-1	2	-1	2	-	-1
14	3050001	-1	-1	2	-1	2	-	-1
14	3100001	-1	-1	2	-1	2	-	-1
14	3150001	-1	-1	2	-1	2	-	-1
14	3200001	-1	-1	2	-1	2	-	-1
14	3250001	-1	-1	2	-1	2	-	-1
14	3300001	-1	-1	2	-1	2	-	-1
14	3350001	-1	-1	2	-1	2	-	-1
14	3400001	-1	-1	2	-1	2	-	-1
14	3450001	-1	-1	2	-1	2	-	-1
14	3500001	-1	-1	2	-1	2	-	-1
14	3550001	-1	-1	2	-1	2	-	-1
14	3600001	-1	-1	2	-1	2	-	-1
14	3650001	-1	-1	2	-1	2	-	-1
14	3700001	-1	-1	2	-1	2	-	-1
14	3750001	-1	-1	2	-1	2	-	-1
14	3800001	-1	-1	2	-1	2	-	-1
14	3850001	-1	-1	2	-1	2	-	-1
14	3900001	-1	-1	2	-1	2	-	-1
14	3950001	-1	-1	2	-1	2	-	-1
14	4000001	-1	-1	2	-1	2	-	-1
14	4050001	-1	-1	2	-1	2	-	-1
14	4100001	-1	-1	2	-1	2	-	-1
14	4150001	-1	-1	2	-1	2	-	-1
14	4200001	-1	-1	2	-1	2	-	-1
14	4250001	-1	-1	2	-1	2	-	-1
14	4300001	-1	-1	2	-1	2	-	-1
14	4350001	-1	-1	2	-1	2	-	-1
14	4400001	-1	-1	2	-1	2	-	-1
14	4450001	-1	-1	2	-1	2	-	-1
14	4500001	-1	-1	2	-1	2	-	-1
14	4550001	-1	-1	2	-1	2	-	-1
14	4600001	-1	-1	2	-1	2	-	-1
14	4650001	-1	-1	2	-1	2	-	-1
14	4700001	-1	-1	2	-1	2	-	-1
14	4750001	-1	-1	2	-1	2	-	-1
14	4800001	-1	-1	2	-1	2	-	-1
14	4850001	-1	-1	2	-1	2	-	-1
14	4900001	-1	-1	2	-1	2	-	-1
14	4950001	-1	-1	2	-1	2	-	-1
14	5000001	-1	-1	2	-1	2	-	-1
14	5050001	-1	-1	2	-1	2	-	-1
14	5100001	-1	-1	2	-1	2	-	-1
14	5150001	-1	-1	2	-1	2	-	-1
14	5200001	-1	-1	2	-1	2	-	-1
14	5250001	-1	-1	2	-1	2	-	-1
14	5300001	-1	-1	2	-1	2	-	-1
14	5350001	-1	-1	2	-1	2	-	-1
14	5400001	-1	-1	2	-1	2	-	-1
14	5450001	-1	-1	2	-1	2	-	-1
14	5500001	-1	-1	2	-1	2	-	-1
14	5550001	-1	-1	2	-1	2	-	-1
14	5600001	-1	-1	2	-1	2	-	-1
14	5650001	-1	-1	2	-1	2	-	-1
14	5700001	-1	-1	2	-1	2	-	-1
14	5750001	-1	-1	2	-1	2	-	-1
14	5800001	-1	-1	2	-1	2	-	-1
14	5850001	-1	-1	2	-1	2	-	-1
14	5900001	-1	-1	2	-1	2	-	-1
14	5950001	-1	-1	2	-1	2	-	-1
